PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,Class
191.75,167.28,9.633,10.13,9.891,9.773,0.591,2945.4,20.479,10.208,36.434,41.922,39.195,31.238000000000003,78.46300000000002,47.736,2.213,0
191.77,167.25,9.656,10.136,9.896,9.778,0.5920000000000001,2947.8,20.479,10.196,36.426,41.926,39.273,31.227,78.405,47.817,2.215,0
191.7,167.38,9.664,10.127,9.893,9.778,0.606,2945.6,20.479,10.189,36.414,41.926,39.262,31.234,78.445,47.809,2.22,0
191.71,167.54,9.773,10.141,9.899,9.784,0.602,2945.6,20.479,10.194,36.422,41.957,39.273,31.223000000000006,78.597,47.938,2.222,0
191.67,167.25,9.578,10.134,9.905,9.786,0.604,2950.4,20.479,10.19,36.414,41.965,39.277,31.227,78.479,47.925,2.2230000000000003,0
191.68,167.57,9.633,10.136,9.897,9.78,0.599,2953.4,20.479,10.203,36.414,41.953,39.25,31.227,78.604,47.627,2.198,0
191.7,167.48,9.453,10.144,9.905,9.789,0.604,2955.8,20.479,10.193,36.406,41.953,39.273,31.223000000000006,78.487,47.925,2.231,0
191.7,167.27,9.664,10.151,9.896,9.785,0.603,2947.4,19.569000000000006,10.209,36.422,41.937,39.266,31.211,78.145,47.96100000000001,2.225,0
191.67,167.43,9.711,10.137,9.894,9.776,0.615,2949.6,19.814,10.198,36.414,41.949,39.266,31.227,78.59899999999998,47.925,2.222,0
191.63,167.34,9.469,10.137,9.897,9.781,0.59,2949.6,19.448,10.209,36.422,41.953,39.266,31.234,78.47,47.869,2.2230000000000003,0
191.75,167.23,9.633,10.133,9.899,9.781,0.5920000000000001,2949.8,19.558,10.208,36.414,41.969,39.277,31.234,78.314,47.869,2.226,0
191.73,167.27,9.609,10.136,9.896,9.778,0.589,2949.4,19.444000000000006,10.196,36.434,41.941,39.277,31.234,78.454,47.627,2.222,0
191.66,167.4,9.602,10.139,9.894,9.778,0.593,2949.6,19.487,10.189,36.414,41.922,39.266,31.227,78.318,47.833,2.215,0
191.63,167.38,9.914,10.136,9.894,9.779,0.601,2951.6,19.769,10.186,36.41,41.922,39.223,31.227,78.697,47.684,2.207,0
191.66,167.41,9.766,10.138,9.894,9.778,0.598,2951.4,19.948,10.183,36.426,41.93,39.262,31.187,78.495,47.914,2.219,0
191.6,167.52,9.609,10.134,9.893,9.781,0.606,2949.4,19.849,10.192,36.437,41.941,39.262,31.176,78.601,47.787,2.215,0
191.7,167.36,9.773,10.13,9.89,9.776,0.595,2949.6,19.434,10.191,36.414,41.926,39.199,31.16,78.465,47.676,2.2030000000000003,0
191.67,167.38,9.781,10.13,9.888,9.774,0.594,2945.6,19.958,10.185,36.422,41.949,39.262,31.234,78.00399999999998,47.9,2.215,1
191.71,167.4,9.82,10.13,9.889,9.776,0.578,2947.6,19.378,10.194,36.434,41.953,39.262,31.227,78.582,47.833,2.217,1
191.65,167.32,9.828,10.13,9.895,9.778,0.591,2946.4,19.386,10.186,36.352,41.965,39.207,31.172,78.501,47.603,2.196,1
191.63,167.45,9.883,10.137,9.896,9.783,0.596,2945.6,19.658,10.201,36.344,41.93,39.246,31.227,78.258,47.412,2.214,1
191.69,167.4,9.656,10.152,9.908,9.788,0.619,2949.6,19.6,10.2,36.332,41.922,39.254,31.16,78.66,47.633,2.221,1
191.63,167.34,9.742,10.145,9.901,9.785,0.613,2947.8,19.52,10.191,36.34,41.926,39.18,31.168000000000006,78.60300000000002,47.368,2.201,1
191.63,167.48,9.742,10.134,9.896,9.783,0.591,2951.6,19.688,10.196,36.344,41.922,39.207,31.172,78.542,47.875,2.221,1
191.63,167.41,9.773,10.145,9.9,9.792,0.59,2949.6,19.491,10.193,36.352,41.922,39.195,31.168000000000006,78.34,47.508,2.199,1
191.66,167.44,9.602,10.147,9.906,9.788,0.5870000000000001,2944.6,19.338,10.194,36.352,41.914,39.184,31.172,78.377,47.407,2.204,1
191.67,167.4,9.609,10.143,9.907,9.785,0.61,2949.4,19.761,10.191,36.34,41.914,39.184,31.168000000000006,78.381,47.50100000000001,2.2030000000000003,1
191.69,167.41,9.695,10.146,9.91,9.792,0.6,2947.6,20.449,10.187,36.344,41.914,39.184,31.172,78.306,47.4,2.195,1
191.7,167.22,9.711,10.141,9.903,9.788,0.602,2947.6,20.479,10.185,36.34,41.91,39.187,31.168000000000006,78.241,47.806,2.2230000000000003,1
191.69,167.43,9.617,10.141,9.903,9.787,0.586,2947.4,20.479,10.194,36.332,41.914,39.187,31.172,78.687,47.794,2.2230000000000003,1
191.67,167.34,9.672,10.138,9.902,9.785,0.601,2949.6,20.479,10.201,36.328,41.922,39.184,31.16,78.335,47.713,2.225,1
191.68,167.38,9.805,10.134,9.899,9.783,0.586,2945.6,20.479,10.198,36.352,41.922,39.184,31.094,78.391,48.208,2.235,1
191.66,167.33,9.805,10.141,9.899,9.785,0.5760000000000001,2949.6,20.479,10.192,36.332,41.922,39.195,31.09,78.344,48.277,2.2430000000000003,1
191.7,167.36,9.727,10.141,9.9,9.783,0.59,2949.6,20.479,10.187,36.332,41.914,39.184,31.176,78.413,47.85,2.217,1
191.67,167.3,9.633,10.134,9.896,9.779,0.5870000000000001,2945.8,20.479,10.198,36.34,41.902,39.199,31.082,78.331,47.805,2.227,1
191.69,167.34,9.82,10.143,9.902,9.786,0.586,2949.4,20.479,10.182,36.328,41.902,39.187,31.168000000000006,78.262,47.827,2.222,1
191.68,167.25,9.664,10.143,9.905,9.79,0.603,2949.4,20.479,10.186,36.25,41.887,39.184,31.172,78.50399999999998,48.299,2.2430000000000003,1
191.65,167.72,9.687,10.146,9.91,9.793,0.621,2961.6,19.583,10.189,36.254,41.84,39.184,31.09,77.25399999999998,48.334,2.244,1
191.68,167.28,9.617,10.152,9.91,9.793,0.593,2949.8,20.066,10.198,36.254,41.84,39.187,31.07,76.932,48.463,2.246,1
191.7,167.43,9.508,10.151,9.91,9.793,0.604,2951.4,19.944000000000006,10.196,36.266,41.832,39.16,31.078000000000007,77.313,48.265,2.246,1
191.73,167.25,9.367,10.144,9.913,9.793,0.5920000000000001,2947.8,20.253,10.209,36.254,41.848,39.098,31.082,77.28699999999998,47.585,2.219,1
191.79,167.26,9.359,10.154,9.914,9.799,0.596,2947.4,20.002,10.196,36.25,41.883,39.102,31.078000000000007,77.17,47.801,2.2230000000000003,1
191.73,167.22,9.492,10.151,9.91,9.801,0.581,2946.8,19.556,10.214,36.262,41.84,39.102,31.051,76.916,47.823,2.224,1
191.73,167.34,9.5,10.152,9.915,9.801,0.586,2951.4,20.289,10.212,36.262,41.828,39.105,31.066,77.021,47.823,2.2230000000000003,1
191.87,167.34,9.383,10.165,9.923,9.805,0.586,2953.4,19.694000000000006,10.196,36.254,41.828,39.102,31.07,77.01899999999998,47.801,2.222,1
191.82,167.38,9.5,10.16,9.917,9.8,0.5820000000000001,2951.4,19.633,10.199,36.254,41.82,39.098,31.066,77.277,47.859,2.228,1
191.77,167.23,9.602,10.155,9.918,9.802,0.596,2949.8,19.939,10.214,36.246,41.801,39.098,31.055,77.27199999999998,47.871,2.225,1
191.79,167.06,9.422,10.162,9.92,9.806,0.581,2983.8,19.769,10.199,36.184,41.762,39.102,30.996,73.598,47.754,2.213,1
191.35,167.05,9.422,10.171,9.931,9.81,0.5760000000000001,2981.4,20.479,10.201,36.18,41.699,39.012,30.906,73.399,48.021,2.23,0
191.35,166.94,9.344,10.168,9.929,9.819,0.5770000000000001,2982.4,20.479,10.201,36.102,41.652,38.953,30.91,73.567,47.755,2.201,0
191.33,166.84,9.437,10.168,9.936,9.816,0.6,2981.6,20.142,10.196,36.105,41.613,38.93,30.906,73.593,47.861,2.207,0
191.32,166.84,9.398,10.176,9.939,9.821,0.581,2978.4,20.316,10.211,36.09,41.598,38.937,30.922,73.593,47.801,2.201,0
191.32,166.87,9.227,10.173,9.935,9.821,0.595,2977.4,20.268,10.198,36.078,41.59,38.93,30.988000000000003,73.232,47.744,2.201,0
191.27,166.79,9.289,10.181,9.943,9.823,0.595,2977.8,20.353,10.2,36.09,41.58600000000001,38.93,30.988000000000003,73.185,47.675,2.195,0
191.27,166.84,9.367,10.18,9.941,9.823,0.622,2977.4,20.188,10.201,36.023,41.58600000000001,38.941,30.918000000000006,73.777,47.709,2.196,0
191.32,166.84,9.492,10.182,9.946,9.831,0.612,2979.0,20.369,10.212,36.023,41.58600000000001,38.941,30.922,73.445,47.721,2.201,0
191.33,167.02,9.492,10.185,9.944,9.829,0.615,2985.0,20.479,10.216,36.09,41.582,38.937,30.918000000000006,73.59,47.757,2.209,0
191.28,166.94,9.109,10.185,9.945,9.827,0.622,2983.0,20.321,10.201,36.027,41.574,38.937,30.922,73.673,47.803,2.209,0
191.25,166.99,9.398,10.181,9.943,9.824,0.609,2973.8,18.967,10.216,36.023,41.574,38.937,30.918000000000006,73.767,47.768,2.202,0
191.31,166.91,9.367,10.191,9.949,9.833,0.617,2977.2,19.233,10.205,36.023,41.574,38.93,30.922,73.831,47.582,2.197,0
191.31,166.83,9.5,10.191,9.952,9.831,0.6409999999999999,2981.0,19.956,10.203,36.027,41.58600000000001,38.937,30.922,73.857,47.45,2.199,0
191.38,166.91,9.344,10.189,9.95,9.837,0.626,2979.8,19.616,10.21,36.027,41.582,38.93,30.934,73.506,47.417,2.199,0
191.39,167.1,9.523,10.185,9.948,9.829,0.624,2981.4,19.761,10.209,36.023,41.559,38.926,30.918000000000006,73.46300000000002,47.402,2.19,0
191.3,167.09,9.312,10.193,9.947,9.833,0.615,2983.0,19.809,10.216,36.027,41.559,38.855,30.93,73.657,47.206,2.178,0
191.38,166.84,9.422,10.184,9.946,9.834,0.617,2975.6,19.099,10.209,36.035,41.562,38.937,30.918000000000006,73.53699999999998,47.463,2.198,0
191.33,166.86,9.477,10.187,9.952,9.831,0.606,2977.6,19.073,10.216,36.023,41.574,38.937,30.922,73.89,47.463,2.2030000000000003,0
191.39,166.81,9.383,10.189,9.949,9.835,0.617,2981.6,19.386,10.212,36.027,41.559,38.93,30.922,73.92399999999998,47.427,2.199,0
191.33,166.87,9.445,10.182,9.939,9.823,0.6,2973.8,20.109,10.194,36.02,41.574,38.937,30.922,73.64399999999998,47.913,2.222,0
191.38,167.09,9.414,10.182,9.948,9.828,0.597,2975.8,19.194000000000006,10.207,36.027,41.57,38.941,30.922,73.653,47.462,2.199,1
191.34,166.99,9.281,10.181,9.948,9.828,0.584,2977.6,18.931,10.214,36.012,41.562,38.93,30.918000000000006,73.711,47.393,2.202,1
191.38,167.08,9.414,10.179,9.943,9.827,0.604,2975.8,19.023,10.206,36.023,41.582,38.949,30.918000000000006,73.60300000000002,47.592,2.207,1
191.38,166.91,9.25,10.189,9.944,9.828,0.596,2978.8,18.828,10.2,36.012,41.535,38.859,30.918000000000006,73.5,47.231,2.182,1
191.38,167.16,9.414,10.18,9.946,9.83,0.584,2977.6,19.641,10.209,36.02,41.543,38.859,30.91,73.628,47.325,2.1830000000000003,1
191.38,167.25,9.383,10.184,9.945,9.825,0.5870000000000001,2975.8,18.974,10.201,36.02,41.559,38.875,30.918000000000006,73.523,47.414,2.18,1
191.31,167.07,9.445,10.185,9.943,9.827,0.591,2975.6,19.633,10.2,36.012,41.543,38.859,30.922,73.779,47.255,2.181,1
191.3,167.23,9.5,10.184,9.946,9.832,0.604,2977.8,19.072,10.204,36.023,41.53100000000001,38.855,30.922,73.686,47.471,2.1830000000000003,1
191.31,166.96,9.398,10.184,9.95,9.829,0.599,2975.8,19.071,10.201,36.035,41.52,38.855,30.922,73.545,46.98,2.1830000000000003,1
191.31,167.3,9.5,10.179,9.942,9.828,0.5920000000000001,2977.6,19.084,10.198,36.027,41.535,38.871,30.93,73.84899999999998,47.063,2.181,1
191.41,167.09,9.508,10.18,9.943,9.828,0.608,2975.4,20.479,10.205,36.02,41.527,38.855,30.918000000000006,73.722,47.207,2.1830000000000003,1
191.33,167.12,9.469,10.187,9.951,9.837,0.605,2978.0,20.046,10.213,35.996,41.559,38.859,30.906,73.741,47.717,2.201,1
191.33,166.84,9.531,10.187,9.946,9.835,0.611,2979.6,20.131,10.211,36.023,41.52,38.859,30.898000000000003,73.855,47.764,2.2030000000000003,1
191.34,167.06,9.5,10.185,9.949,9.829,0.597,2977.6,19.912,10.221,36.02,41.52,38.859,30.906,73.803,47.484,2.212,1
191.34,166.78,9.383,10.181,9.95,9.832,0.594,2979.4,20.176,10.211,35.93,41.496,38.848,30.828000000000007,73.626,47.681,2.202,1
191.32,167.07,9.633,10.187,9.955,9.837,0.595,2975.4,20.479,10.201,35.934,41.496,38.863,30.824,73.53699999999998,47.739,2.205,1
191.41,167.05,9.305,10.191,9.953,9.836,0.598,2977.6,20.163,10.216,35.93,41.492,38.863,30.828000000000007,73.779,47.494,2.2030000000000003,1
191.28,166.91,9.312,10.191,9.952,9.838,0.578,2977.4,20.479,10.224,35.934,41.492,38.859,30.832,73.59899999999998,47.389,2.199,1
191.41,167.05,9.5,10.192,9.959,9.844,0.622,2981.8,20.479,10.22,35.93,41.488,38.77,30.824,73.806,47.239,2.187,1
191.41,166.92,9.258,10.18,9.943,9.824,0.598,2975.8,20.479,10.214,35.93,41.488,38.77,30.906,73.77,47.165,2.1830000000000003,1
191.41,167.08,9.453,10.18,9.938,9.822,0.596,2969.4,20.479,10.208,35.918,41.496,38.816,30.855,75.057,47.515,2.199,1
191.41,167.06,9.414,10.184,9.943,9.832,0.593,2960.6,20.479,10.199,35.93,41.504,38.777,30.832,75.153,47.275,2.185,0
191.48,167.02,9.492,10.178,9.938,9.824,0.62,2957.6,20.479,10.205,35.918,41.504,38.789,30.828000000000007,75.102,47.631,2.195,0
191.44,166.87,9.422,10.184,9.95,9.832,0.594,2960.6,20.431,10.211,35.941,41.496,38.797,30.832,75.35600000000002,47.4,2.198,0
191.55,167.02,9.508,10.187,9.952,9.833,0.599,2963.6,20.387,10.21,35.941,41.492,38.793,30.832,75.376,47.457,2.215,0
191.44,167.08,9.281,10.184,9.948,9.835,0.612,2965.4,20.211,10.214,35.934,41.508,38.859,30.91,75.202,47.35,2.2,0
191.39,167.34,9.25,10.184,9.948,9.831,0.5920000000000001,2963.4,20.479,10.209,35.941,41.492,38.805,30.828000000000007,75.218,47.19,2.206,0
191.44,166.92,9.391,10.184,9.948,9.831,0.598,2964.4,20.479,10.204,35.934,41.488,38.781,30.828000000000007,75.029,46.947,2.187,0
191.44,167.23,9.633,10.187,9.947,9.835,0.6,2966.4,20.479,10.209,35.93,41.477,38.797,30.816,75.08,47.714,2.209,0
191.38,167.09,9.367,10.184,9.952,9.838,0.604,2961.6,20.456,10.221,35.93,41.426,38.797,30.746,75.473,47.712,2.212,0
191.41,167.14,9.422,10.184,9.95,9.832,0.609,2965.2,20.479,10.209,35.93,41.426,38.77,30.828000000000007,75.221,47.397,2.201,0
191.48,166.94,9.359,10.179,9.943,9.826,0.619,2959.6,19.291,10.204,35.926,41.441,38.793,30.832,75.313,47.43600000000001,2.21,0
191.43,167.09,9.422,10.184,9.948,9.831,0.601,2958.4,19.996,10.211,35.926,41.434,38.77,30.906,75.378,46.924,2.18,0
191.52,166.99,9.383,10.185,9.95,9.834,0.61,2965.2,19.294,10.2,35.918,41.422,38.789,30.828000000000007,75.244,47.44300000000001,2.2030000000000003,0
191.44,167.44,9.336,10.187,9.946,9.831,0.598,2961.6,20.115,10.206,35.93,41.434,38.793,30.75,75.373,47.42100000000001,2.209,0
191.51,167.08,9.5,10.185,9.951,9.837,0.583,2961.8,19.459,10.209,35.914,41.422,38.816,30.75,75.22399999999998,47.411,2.212,0
191.47,166.89,9.508,10.2,9.959,9.844,0.61,2961.8,19.3,10.209,35.926,41.398,38.781,30.75,75.183,47.96,2.229,0
191.49,166.97,9.5,10.196,9.958,9.844,0.593,2961.0,19.486,10.223,35.918,41.395,38.766,30.758000000000006,75.214,47.407,2.2,0
191.47,167.06,9.562,10.198,9.957,9.842,0.586,2960.4,19.926,10.209,35.93,41.395,38.762,30.746,75.094,47.38399999999999,2.205,0
191.44,167.28,9.445,10.206,9.96,9.84,0.59,2963.2,19.885,10.207,35.875,41.395,38.77,30.738000000000003,75.218,47.467,2.21,0
191.52,167.04,9.383,10.196,9.958,9.849,0.6,2961.6,19.438,10.203,35.852,41.371,38.777,30.738000000000003,75.09100000000002,47.51300000000001,2.206,0
191.47,167.1,9.437,10.198,9.957,9.841,0.617,2965.8,19.114,10.203,35.848,41.371,38.766,30.738000000000003,75.431,47.868,2.2230000000000003,1
191.46,167.1,9.523,10.198,9.957,9.839,0.588,2958.6,19.604,10.214,35.836,41.344,38.762,30.727,75.23100000000002,47.76300000000001,2.222,1
191.41,167.05,9.508,10.203,9.967,9.849,0.593,2961.8,19.912,10.214,35.836,41.344,38.766,30.738000000000003,75.331,47.843,2.226,1
191.38,167.09,9.508,10.209,9.965,9.849,0.578,2961.4,19.893,10.206,35.836,41.344,38.766,30.746,75.345,47.786,2.224,1
191.41,167.25,9.5,10.203,9.965,9.849,0.589,2960.6,19.924,10.22,35.824,41.344,38.687,30.66,75.249,47.757,2.2030000000000003,1
191.49,167.12,9.492,10.205,9.964,9.851,0.596,2960.4,19.501,10.21,35.762,41.34,38.699,30.668000000000006,75.10300000000002,47.65,2.207,1
191.47,167.08,9.312,10.202,9.96,9.844,0.57,2961.6,19.653,10.201,35.824,41.344,38.695,30.668000000000006,75.105,47.369,2.2030000000000003,1
191.54,167.08,9.414,10.202,9.971,9.848,0.5820000000000001,2959.8,19.801,10.208,35.773,41.344,38.687,30.668000000000006,75.172,47.65,2.205,1
191.44,167.09,9.453,10.212,9.967,9.851,0.603,2963.6,19.841,10.208,35.762,41.344,38.684,30.66,75.223,47.357,2.199,1
191.52,167.1,9.344,10.202,9.964,9.847,0.575,2963.6,19.883,10.203,35.762,41.344,38.687,30.668000000000006,75.203,47.346,2.202,1
191.46,167.17,9.383,10.204,9.962,9.846,0.605,2963.6,20.479,10.214,35.77,41.34,38.687,30.66,75.0,47.415,2.21,1
191.39,167.1,9.555,10.216,9.975,9.864,0.608,2962.4,20.479,10.21,35.758,41.344,38.621,30.66,75.391,47.56399999999999,2.201,1
191.46,167.07,9.336,10.216,9.972,9.858,0.607,2963.6,20.479,10.217,35.758,41.344,38.645,30.66,74.926,47.272,2.185,1
191.52,166.92,9.164,10.209,9.975,9.858,0.591,2962.4,20.354,10.216,35.754,41.332,38.668,30.656,75.28399999999998,47.199,2.186,1
191.47,167.25,9.641,10.216,9.972,9.854,0.584,2963.6,20.479,10.216,35.676,41.324,38.605,30.668000000000006,74.749,47.235,2.191,1
191.55,167.13,9.359,10.222,9.977,9.861,0.608,2965.6,20.479,10.239,35.687,41.324,38.602,30.66,75.059,47.37300000000001,2.182,1
191.39,167.27,9.555,10.22,9.979,9.86,0.613,2967.6,20.479,10.214,35.68,41.34,38.605,30.66,74.863,47.32100000000001,2.1830000000000003,1
191.44,167.2,9.531,10.22,9.981,9.859,0.596,2965.8,20.479,10.225,35.68,41.289,38.629,30.59,75.24600000000002,47.63800000000001,2.211,1
191.48,167.09,9.578,10.218,9.979,9.859,0.61,2959.0,20.479,10.207,35.68,41.312,38.645,30.66,74.98,47.645,2.21,1
191.38,167.14,9.383,10.228,9.985,9.865,0.606,2963.2,20.479,10.221,35.676,41.316,38.633,30.668000000000006,74.973,47.44300000000001,2.205,1
191.67,167.41,9.547,10.223,9.985,9.868,0.609,2959.0,20.479,10.213,35.687,41.328,38.605,30.656,77.431,47.342,2.199,1
191.71,167.36,9.531,10.214,9.977,9.865,0.608,2951.0,20.479,10.225,35.754,41.34,38.621,30.66,77.632,47.075,2.194,0
191.71,167.41,9.547,10.225,9.979,9.861,0.5920000000000001,2947.4,20.479,10.209,35.758,41.332,38.687,30.668000000000006,77.865,47.069,2.208,0
191.66,167.33,9.508,10.22,9.981,9.863,0.619,2950.8,20.479,10.221,35.754,41.332,38.695,30.66,77.577,47.585,2.227,0
191.81,167.38,9.336,10.218,9.976,9.86,0.609,2942.4,20.479,10.206,35.758,41.332,38.699,30.66,77.77,47.606,2.227,0
191.68,167.32,9.617,10.225,9.986,9.865,0.637,2952.2,20.479,10.227,35.762,41.34,38.695,30.66,77.75,47.112,2.208,0
191.66,167.27,9.633,10.225,9.986,9.866,0.605,2951.0,20.442,10.223,35.77,41.328,38.699,30.668000000000006,77.71300000000002,47.298,2.207,0
191.81,167.69,9.617,10.226,9.989,9.87,0.618,2949.2,20.479,10.221,35.762,41.324,38.699,30.66,77.682,47.433,2.224,0
191.76,167.77,9.422,10.233,9.986,9.871,0.642,2953.2,20.479,10.223,35.746,41.328,38.687,30.656,77.345,47.075,2.209,0
191.7,167.57,9.344,10.238,9.983,9.868,0.622,2953.0,20.479,10.21,35.746,41.324,38.695,30.66,77.566,47.618,2.228,0
191.63,167.23,9.445,10.238,9.998,9.878,0.619,2951.2,20.479,10.221,35.676,41.332,38.687,30.66,77.41199999999998,47.024,2.205,0
191.73,167.48,9.547,10.241,9.995,9.881,0.609,2949.6,20.033,10.234,35.68,41.34,38.617,30.66,77.365,47.113,2.208,0
191.77,167.61,9.453,10.242,9.993,9.878,0.623,2951.4,19.891,10.223,35.687,41.34,38.617,30.652,77.307,47.033,2.209,0
191.75,167.23,9.633,10.239,9.993,9.875,0.609,2951.2,19.287,10.219,35.687,41.324,38.605,30.566,77.715,47.114,2.211,0
191.75,167.49,9.547,10.235,9.995,9.876,0.603,2950.2,20.076,10.232,35.68,41.312,38.629,30.586,77.295,47.125,2.215,0
191.77,167.36,9.453,10.23,9.991,9.873,0.621,2953.6,20.084,10.232,35.68,41.273,38.621,30.566,77.428,47.83600000000001,2.235,0
191.73,167.45,9.555,10.234,9.988,9.87,0.59,2949.6,20.039,10.221,35.676,41.285,38.645,30.578000000000007,77.52600000000002,47.181,2.207,0
191.82,167.46,9.445,10.229,9.989,9.872,0.604,2951.6,20.191,10.222,35.691,41.25,38.602,30.613000000000003,77.631,47.161,2.216,0
191.82,167.43,9.523,10.236,9.989,9.873,0.585,2951.4,19.881,10.213,35.68,41.27,38.617,30.66,77.509,46.633,2.193,0
191.76,167.43,9.508,10.23,9.994,9.873,0.595,2949.8,19.546,10.223,35.691,41.23,38.605,30.555,77.84,47.596,2.235,0
191.88,167.23,9.383,10.228,9.988,9.868,0.617,2949.6,19.583,10.22,35.68,41.246,38.602,30.574,77.508,47.487,2.225,0
191.87,167.28,9.336,10.229,9.986,9.87,0.5920000000000001,2949.8,19.434,10.214,35.68,41.23,38.59,30.574,77.684,47.053,2.198,1
191.7,167.38,9.422,10.233,9.988,9.871,0.608,2951.0,19.363,10.229,35.68,41.223,38.594,30.645,77.939,47.188,2.207,1
191.73,167.32,9.469,10.229,9.986,9.865,0.612,2946.6,19.878,10.224,35.68,41.164,38.602,30.586,77.967,47.088,2.206,1
191.84,167.38,9.523,10.226,9.995,9.868,0.621,2950.0,19.784,10.216,35.676,41.164,38.586,30.574,77.737,47.04,2.198,1
191.81,167.41,9.391,10.231,9.997,9.877,0.599,2947.6,19.876,10.216,35.68,41.14100000000001,38.562,30.566,77.414,47.066,2.208,1
191.82,167.38,9.531,10.237,9.998,9.881,0.605,2953.4,19.776,10.229,35.676,41.14100000000001,38.605,30.574,77.486,47.533,2.225,1
191.81,167.41,9.602,10.238,10.005,9.889,0.6,2956.8,19.709,10.232,35.68,41.129,38.586,30.578000000000007,77.488,47.0,2.194,1
191.73,167.41,9.672,10.246,10.005,9.881,0.603,2951.0,19.885,10.226,35.668,41.152,38.551,30.566,77.39699999999998,47.441,2.221,1
191.81,167.36,9.422,10.252,10.012,9.889,0.603,2953.4,19.064,10.224,35.668,41.125,38.535,30.496,77.45100000000002,47.303,2.211,1
191.81,167.43,9.5,10.246,10.007,9.889,0.6,2953.6,19.901,10.234,35.594,41.109,38.523,30.566,77.455,47.303,2.207,1
191.76,167.34,9.5,10.25,10.009,9.89,0.609,2949.8,20.479,10.24,35.586,41.113,38.523,30.578000000000007,77.559,46.922,2.202,1
191.81,167.31,9.328,10.252,10.014,9.891,0.614,2953.0,20.194000000000006,10.227,35.586,41.074,38.523,30.5,77.322,47.133,2.208,1
191.81,167.23,9.477,10.255,10.016,9.892,0.601,2949.8,20.359,10.232,35.582,41.074,38.531,30.574,77.622,46.654,2.185,1
191.79,167.34,9.398,10.255,10.017,9.896,0.6,2952.0,20.122,10.216,35.574,41.074,38.523,30.496,77.392,47.415,2.222,1
191.76,167.15,9.477,10.26,10.016,9.896,0.608,2951.0,20.26,10.239,35.582,41.07,38.508,30.496,77.443,47.032,2.206,1
191.75,167.26,9.531,10.257,10.019,9.894,0.602,2953.4,20.186,10.264,35.582,41.074,38.52,30.578000000000007,77.587,47.529,2.234,1
191.76,167.26,9.477,10.26,10.019,9.897,0.623,2955.8,20.249,10.236,35.574,41.074,38.512,30.574,77.313,46.889,2.178,1
191.76,167.31,9.398,10.26,10.019,9.903,0.615,2954.0,20.253,10.236,35.504,41.07,38.445,30.496,77.279,47.22,2.211,1
191.86,167.41,9.492,10.262,10.023,9.903,0.624,2953.0,20.479,10.229,35.516,41.074,38.441,30.496,77.495,46.749,2.191,1
191.84,167.44,9.383,10.261,10.024,9.905,0.61,2955.2,20.059,10.238,35.516,41.082,38.437,30.473000000000006,77.345,47.312,2.211,1
191.79,167.35,9.383,10.262,10.027,9.901,0.625,2961.0,20.203,10.249,35.504,41.07,38.437,30.488000000000003,77.616,47.485,2.212,1
191.7,167.34,9.391,10.265999999999998,10.031,9.903,0.618,2957.0,20.083,10.234,35.508,41.055,38.437,30.508000000000006,77.49600000000002,46.727,2.194,1
191.84,167.23,9.453,10.264,10.031,9.906,0.607,2953.4,20.433,10.24,35.52,41.07,38.441,30.496,77.503,47.24,2.208,1
191.81,167.49,9.398,10.265999999999998,10.031,9.906,0.61,2957.2,20.161,10.241,35.508,41.047,38.437,30.578000000000007,77.39,46.75,2.189,1
191.81,167.49,9.445,10.264,10.028,9.905,0.618,2953.2,20.228,10.224,35.516,40.977,38.371,30.488000000000003,77.752,47.092,2.196,1
191.81,167.27,9.398,10.255,10.014,9.894,0.584,2950.8,20.308,10.233,35.516,40.977,38.418,30.488000000000003,77.592,47.486,2.2,1
191.84,167.34,9.492,10.255,10.019,9.896,0.597,2949.4,20.071,10.225,35.52,40.977,38.371,30.496,77.773,47.206,2.188,1
