PS1,PS2,PS3,PS4,PS5,PS6,VS1,EPS1,FS1,FS2,TS1,TS2,TS3,TS4,SE,CE,CP,CoolerCondition,ValveCondition,PumpLeakage,HydraulicAccumulator,Stable
191.73,167.27,9.609,10.136000000000001,9.896,9.777999999999999,0.589,2949.4,19.444000000000003,10.196,36.434,41.941,39.277,31.234,78.454,47.626999999999995,2.222,100,80,0,100,0
191.66,167.4,9.602,10.139,9.894,9.777999999999999,0.593,2949.6,19.487000000000002,10.189,36.414,41.922,39.266,31.226999999999997,78.318,47.833,2.215,100,80,0,100,0
191.63,167.38,9.914,10.136000000000001,9.894,9.779,0.601,2951.6,19.769000000000002,10.186,36.41,41.922,39.223,31.226999999999997,78.697,47.684,2.207,100,80,0,100,0
191.66,167.41,9.766,10.138,9.894,9.777999999999999,0.598,2951.4,19.948,10.183,36.426,41.93,39.262,31.186999999999998,78.495,47.913999999999994,2.219,100,80,0,100,0
191.6,167.52,9.609,10.134,9.892999999999999,9.781,0.606,2949.4,19.849,10.192,36.437,41.941,39.262,31.176,78.601,47.787,2.215,100,80,0,100,0
191.7,167.36,9.773,10.13,9.89,9.776,0.595,2949.6,19.434,10.191,36.414,41.926,39.199,31.16,78.465,47.676,2.2030000000000003,100,80,0,100,0
191.67,167.38,9.781,10.13,9.888,9.774,0.594,2945.6,19.958,10.185,36.422,41.949,39.262,31.234,78.00399999999999,47.9,2.215,100,90,0,100,0
191.71,167.4,9.82,10.13,9.889,9.776,0.578,2947.6,19.378,10.193999999999999,36.434,41.953,39.262,31.226999999999997,78.582,47.833,2.217,100,90,0,100,0
191.65,167.32,9.828,10.13,9.895,9.777999999999999,0.591,2946.4,19.386,10.186,36.352,41.965,39.207,31.171999999999997,78.501,47.603,2.1959999999999997,100,90,0,100,0
191.63,167.45,9.883,10.137,9.896,9.783,0.596,2945.6,19.658,10.201,36.344,41.93,39.246,31.226999999999997,78.258,47.412,2.214,100,90,0,100,0
191.69,167.4,9.656,10.152000000000001,9.908,9.788,0.619,2949.6,19.6,10.2,36.332,41.922,39.254,31.16,78.66,47.633,2.221,100,90,0,100,0
191.63,167.34,9.742,10.145,9.901,9.785,0.613,2947.8,19.52,10.191,36.34,41.926,39.18,31.168000000000003,78.60300000000001,47.368,2.201,100,90,0,100,0
191.63,167.48,9.742,10.134,9.896,9.783,0.591,2951.6,19.688,10.196,36.344,41.922,39.207,31.171999999999997,78.542,47.875,2.221,100,90,0,100,0
191.63,167.41,9.773,10.145,9.9,9.792,0.59,2949.6,19.491,10.193,36.352,41.922,39.195,31.168000000000003,78.34,47.508,2.199,100,90,0,100,0
191.66,167.44,9.602,10.147,9.906,9.788,0.5870000000000001,2944.6,19.338,10.193999999999999,36.352,41.913999999999994,39.184,31.171999999999997,78.377,47.407,2.204,100,90,0,100,0
191.67,167.4,9.609,10.142999999999999,9.907,9.785,0.61,2949.4,19.761,10.191,36.34,41.913999999999994,39.184,31.168000000000003,78.381,47.501000000000005,2.2030000000000003,100,90,0,100,0
191.69,167.41,9.695,10.146,9.91,9.792,0.6,2947.6,20.449,10.187000000000001,36.344,41.913999999999994,39.184,31.171999999999997,78.306,47.4,2.195,100,100,0,100,0
191.7,167.22,9.711,10.141,9.902999999999999,9.788,0.602,2947.6,20.479,10.185,36.34,41.91,39.187,31.168000000000003,78.241,47.806000000000004,2.2230000000000003,100,100,0,100,0
191.69,167.43,9.617,10.141,9.902999999999999,9.787,0.586,2947.4,20.479,10.193999999999999,36.332,41.913999999999994,39.187,31.171999999999997,78.687,47.794,2.2230000000000003,100,100,0,100,0
191.67,167.34,9.672,10.138,9.902000000000001,9.785,0.601,2949.6,20.479,10.201,36.328,41.922,39.184,31.16,78.335,47.713,2.225,100,100,0,100,0
191.68,167.38,9.805,10.134,9.899,9.783,0.586,2945.6,20.479,10.198,36.352,41.922,39.184,31.094,78.391,48.208,2.235,100,100,0,100,0
191.66,167.33,9.805,10.141,9.899,9.785,0.5760000000000001,2949.6,20.479,10.192,36.332,41.922,39.195,31.09,78.344,48.277,2.2430000000000003,100,100,0,100,0
191.7,167.36,9.727,10.141,9.9,9.783,0.59,2949.6,20.479,10.187000000000001,36.332,41.913999999999994,39.184,31.176,78.413,47.85,2.217,100,100,0,100,0
191.67,167.3,9.633,10.134,9.896,9.779,0.5870000000000001,2945.8,20.479,10.198,36.34,41.902,39.199,31.081999999999997,78.331,47.805,2.227,100,100,0,100,0
191.69,167.34,9.82,10.142999999999999,9.902000000000001,9.786,0.586,2949.4,20.479,10.182,36.328,41.902,39.187,31.168000000000003,78.262,47.827,2.222,100,100,0,100,0
191.68,167.25,9.664,10.142999999999999,9.905,9.79,0.603,2949.4,20.479,10.186,36.25,41.887,39.184,31.171999999999997,78.50399999999999,48.299,2.2430000000000003,100,100,0,100,0
191.65,167.72,9.687000000000001,10.146,9.91,9.793,0.621,2961.6,19.583,10.189,36.254,41.84,39.184,31.09,77.25399999999999,48.333999999999996,2.244,100,100,0,90,1
191.68,167.28,9.617,10.152000000000001,9.91,9.793,0.593,2949.8,20.066,10.198,36.254,41.84,39.187,31.07,76.932,48.463,2.246,100,100,0,90,1
191.7,167.43,9.508,10.151,9.91,9.793,0.604,2951.4,19.944000000000003,10.196,36.266,41.832,39.16,31.078000000000003,77.313,48.265,2.246,100,100,0,90,1
191.73,167.25,9.367,10.144,9.913,9.793,0.5920000000000001,2947.8,20.253,10.209,36.254,41.848,39.098,31.081999999999997,77.28699999999999,47.585,2.219,100,100,0,90,1
191.79,167.26,9.359,10.154,9.914,9.799,0.596,2947.4,20.002,10.196,36.25,41.883,39.102,31.078000000000003,77.17,47.801,2.2230000000000003,100,100,0,90,1
191.73,167.22,9.492,10.151,9.91,9.801,0.581,2946.8,19.555999999999997,10.214,36.262,41.84,39.102,31.051,76.916,47.823,2.224,100,100,0,90,1
191.73,167.34,9.5,10.152000000000001,9.915,9.801,0.586,2951.4,20.289,10.212,36.262,41.828,39.105,31.066,77.021,47.823,2.2230000000000003,100,100,0,90,1
191.87,167.34,9.383,10.165,9.923,9.805,0.586,2953.4,19.694000000000003,10.196,36.254,41.828,39.102,31.07,77.01899999999999,47.801,2.222,100,100,0,90,1
191.82,167.38,9.5,10.16,9.917,9.8,0.5820000000000001,2951.4,19.633,10.199,36.254,41.82,39.098,31.066,77.277,47.858999999999995,2.228,100,100,0,90,1
191.77,167.23,9.602,10.155,9.918,9.802,0.596,2949.8,19.939,10.214,36.246,41.801,39.098,31.055,77.27199999999999,47.871,2.225,100,100,0,90,1
191.79,167.06,9.422,10.162,9.92,9.806000000000001,0.581,2983.8,19.769000000000002,10.199,36.184,41.762,39.102,30.996,73.598,47.754,2.213,100,100,2,90,1
191.35,167.05,9.422,10.171,9.931000000000001,9.81,0.5760000000000001,2981.4,20.479,10.201,36.18,41.699,39.012,30.906,73.399,48.021,2.23,100,73,2,90,0
191.35,166.94,9.344,10.168,9.929,9.818999999999999,0.5770000000000001,2982.4,20.479,10.201,36.102,41.652,38.953,30.91,73.567,47.755,2.201,100,73,2,90,0
191.33,166.84,9.437000000000001,10.168,9.936,9.816,0.6,2981.6,20.142,10.196,36.105,41.613,38.93,30.906,73.593,47.861000000000004,2.207,100,73,2,90,0
191.32,166.84,9.398,10.176,9.939,9.821,0.581,2978.4,20.316,10.211,36.09,41.598,38.937,30.921999999999997,73.593,47.801,2.201,100,73,2,90,0
191.32,166.87,9.227,10.173,9.935,9.821,0.595,2977.4,20.268,10.198,36.078,41.59,38.93,30.988000000000003,73.232,47.744,2.201,100,73,2,90,0
191.27,166.79,9.289,10.181000000000001,9.943,9.823,0.595,2977.8,20.352999999999998,10.2,36.09,41.586000000000006,38.93,30.988000000000003,73.185,47.675,2.195,100,73,2,90,0
191.27,166.84,9.367,10.18,9.941,9.823,0.622,2977.4,20.188,10.201,36.023,41.586000000000006,38.941,30.918000000000003,73.777,47.708999999999996,2.1959999999999997,100,73,2,90,0
191.32,166.84,9.492,10.182,9.946,9.831,0.612,2979.0,20.369,10.212,36.023,41.586000000000006,38.941,30.921999999999997,73.445,47.721000000000004,2.201,100,73,2,90,0
191.33,167.02,9.492,10.185,9.943999999999999,9.829,0.615,2985.0,20.479,10.216000000000001,36.09,41.582,38.937,30.918000000000003,73.59,47.757,2.209,100,73,2,90,0
191.28,166.94,9.109,10.185,9.945,9.827,0.622,2983.0,20.320999999999998,10.201,36.027,41.574,38.937,30.921999999999997,73.673,47.803000000000004,2.209,100,73,2,90,0
191.25,166.99,9.398,10.181000000000001,9.943,9.824,0.609,2973.8,18.967,10.216000000000001,36.023,41.574,38.937,30.918000000000003,73.767,47.768,2.202,100,80,2,90,0
191.31,166.91,9.367,10.191,9.949,9.833,0.617,2977.2,19.233,10.205,36.023,41.574,38.93,30.921999999999997,73.831,47.582,2.197,100,80,2,90,0
191.31,166.83,9.5,10.191,9.952,9.831,0.6409999999999999,2981.0,19.956,10.203,36.027,41.586000000000006,38.937,30.921999999999997,73.857,47.45,2.199,100,80,2,90,0
191.38,166.91,9.344,10.189,9.95,9.837,0.626,2979.8,19.616,10.21,36.027,41.582,38.93,30.934,73.506,47.417,2.199,100,80,2,90,0
191.39,167.1,9.523,10.185,9.948,9.829,0.624,2981.4,19.761,10.209,36.023,41.559,38.926,30.918000000000003,73.46300000000001,47.402,2.19,100,80,2,90,0
191.3,167.09,9.312000000000001,10.193,9.947000000000001,9.833,0.615,2983.0,19.809,10.216000000000001,36.027,41.559,38.855,30.93,73.657,47.206,2.178,100,80,2,90,0
191.38,166.84,9.422,10.184,9.946,9.834,0.617,2975.6,19.099,10.209,36.035,41.562,38.937,30.918000000000003,73.53699999999999,47.463,2.198,100,80,2,90,0
191.33,166.86,9.477,10.187000000000001,9.952,9.831,0.606,2977.6,19.073,10.216000000000001,36.023,41.574,38.937,30.921999999999997,73.89,47.463,2.2030000000000003,100,80,2,90,0
191.39,166.81,9.383,10.189,9.949,9.835,0.617,2981.6,19.386,10.212,36.027,41.559,38.93,30.921999999999997,73.92399999999999,47.427,2.199,100,80,2,90,0
191.33,166.87,9.445,10.182,9.939,9.823,0.6,2973.8,20.109,10.193999999999999,36.02,41.574,38.937,30.921999999999997,73.64399999999999,47.913000000000004,2.222,100,80,2,90,0
191.38,167.09,9.414,10.182,9.948,9.828,0.597,2975.8,19.194000000000003,10.207,36.027,41.57,38.941,30.921999999999997,73.653,47.461999999999996,2.199,100,90,2,90,0
191.34,166.99,9.281,10.181000000000001,9.948,9.828,0.584,2977.6,18.930999999999997,10.214,36.012,41.562,38.93,30.918000000000003,73.711,47.393,2.202,100,90,2,90,0
191.38,167.08,9.414,10.179,9.943,9.827,0.604,2975.8,19.023,10.206,36.023,41.582,38.949,30.918000000000003,73.60300000000001,47.592,2.207,100,90,2,90,0
191.38,166.91,9.25,10.189,9.943999999999999,9.828,0.596,2978.8,18.828,10.2,36.012,41.535,38.859,30.918000000000003,73.5,47.231,2.182,100,90,2,90,0
191.38,167.16,9.414,10.18,9.946,9.83,0.584,2977.6,19.641,10.209,36.02,41.543,38.859,30.91,73.628,47.325,2.1830000000000003,100,90,2,90,0
191.38,167.25,9.383,10.184,9.945,9.825,0.5870000000000001,2975.8,18.974,10.201,36.02,41.559,38.875,30.918000000000003,73.523,47.413999999999994,2.18,100,90,2,90,0
191.31,167.07,9.445,10.185,9.943,9.827,0.591,2975.6,19.633,10.2,36.012,41.543,38.859,30.921999999999997,73.779,47.255,2.181,100,90,2,90,0
191.3,167.23,9.5,10.184,9.946,9.832,0.604,2977.8,19.072,10.204,36.023,41.531000000000006,38.855,30.921999999999997,73.686,47.471000000000004,2.1830000000000003,100,90,2,90,0
191.31,166.96,9.398,10.184,9.95,9.829,0.599,2975.8,19.070999999999998,10.201,36.035,41.52,38.855,30.921999999999997,73.545,46.98,2.1830000000000003,100,90,2,90,0
191.31,167.3,9.5,10.179,9.942,9.828,0.5920000000000001,2977.6,19.084,10.198,36.027,41.535,38.871,30.93,73.84899999999999,47.063,2.181,100,90,2,90,0
191.41,167.09,9.508,10.18,9.943,9.828,0.608,2975.4,20.479,10.205,36.02,41.527,38.855,30.918000000000003,73.722,47.207,2.1830000000000003,100,100,2,90,0
191.33,167.12,9.469,10.187000000000001,9.951,9.837,0.605,2978.0,20.046,10.213,35.996,41.559,38.859,30.906,73.741,47.717,2.201,100,100,2,90,0
191.33,166.84,9.531,10.187000000000001,9.946,9.835,0.611,2979.6,20.131,10.211,36.023,41.52,38.859,30.898000000000003,73.855,47.763999999999996,2.2030000000000003,100,100,2,90,0
191.34,167.06,9.5,10.185,9.949,9.829,0.597,2977.6,19.912,10.221,36.02,41.52,38.859,30.906,73.803,47.483999999999995,2.2119999999999997,100,100,2,90,0
191.34,166.78,9.383,10.181000000000001,9.95,9.832,0.594,2979.4,20.176,10.211,35.93,41.496,38.848,30.828000000000003,73.626,47.681000000000004,2.202,100,100,2,90,0
191.32,167.07,9.633,10.187000000000001,9.955,9.837,0.595,2975.4,20.479,10.201,35.934,41.496,38.863,30.824,73.53699999999999,47.739,2.205,100,100,2,90,0
191.41,167.05,9.305,10.191,9.953,9.836,0.598,2977.6,20.163,10.216000000000001,35.93,41.492,38.863,30.828000000000003,73.779,47.494,2.2030000000000003,100,100,2,90,0
191.28,166.91,9.312000000000001,10.191,9.952,9.838,0.578,2977.4,20.479,10.224,35.934,41.492,38.859,30.831999999999997,73.59899999999999,47.388999999999996,2.199,100,100,2,90,0
191.41,167.05,9.5,10.192,9.959,9.844,0.622,2981.8,20.479,10.22,35.93,41.488,38.77,30.824,73.806,47.239,2.187,100,100,2,90,0
191.41,166.92,9.258,10.18,9.943,9.824,0.598,2975.8,20.479,10.214,35.93,41.488,38.77,30.906,73.77,47.165,2.1830000000000003,100,100,2,90,0
191.41,167.08,9.453,10.18,9.937999999999999,9.822000000000001,0.596,2969.4,20.479,10.208,35.918,41.496,38.816,30.855,75.057,47.515,2.199,100,100,1,90,1
191.41,167.06,9.414,10.184,9.943,9.832,0.593,2960.6,20.479,10.199,35.93,41.504,38.777,30.831999999999997,75.153,47.275,2.185,100,73,1,90,0
191.48,167.02,9.492,10.177999999999999,9.937999999999999,9.824,0.62,2957.6,20.479,10.205,35.918,41.504,38.789,30.828000000000003,75.102,47.631,2.195,100,73,1,90,0
191.44,166.87,9.422,10.184,9.95,9.832,0.594,2960.6,20.430999999999997,10.211,35.941,41.496,38.797,30.831999999999997,75.35600000000001,47.4,2.198,100,73,1,90,0
191.55,167.02,9.508,10.187000000000001,9.952,9.833,0.599,2963.6,20.387,10.21,35.941,41.492,38.793,30.831999999999997,75.376,47.457,2.215,100,73,1,90,0
191.44,167.08,9.281,10.184,9.948,9.835,0.612,2965.4,20.211,10.214,35.934,41.508,38.859,30.91,75.202,47.35,2.2,100,73,1,90,0
191.39,167.34,9.25,10.184,9.948,9.831,0.5920000000000001,2963.4,20.479,10.209,35.941,41.492,38.805,30.828000000000003,75.218,47.19,2.206,100,73,1,90,0
191.44,166.92,9.391,10.184,9.948,9.831,0.598,2964.4,20.479,10.204,35.934,41.488,38.781,30.828000000000003,75.029,46.946999999999996,2.187,100,73,1,90,0
191.44,167.23,9.633,10.187000000000001,9.947000000000001,9.835,0.6,2966.4,20.479,10.209,35.93,41.477,38.797,30.816,75.08,47.714,2.209,100,73,1,90,0
191.38,167.09,9.367,10.184,9.952,9.838,0.604,2961.6,20.456,10.221,35.93,41.426,38.797,30.746,75.473,47.711999999999996,2.2119999999999997,100,73,1,90,0
191.41,167.14,9.422,10.184,9.95,9.832,0.609,2965.2,20.479,10.209,35.93,41.426,38.77,30.828000000000003,75.221,47.397,2.201,100,73,1,90,0
191.48,166.94,9.359,10.179,9.943,9.826,0.619,2959.6,19.291,10.204,35.926,41.441,38.793,30.831999999999997,75.313,47.43600000000001,2.21,100,80,1,90,0
191.43,167.09,9.422,10.184,9.948,9.831,0.601,2958.4,19.996,10.211,35.926,41.434,38.77,30.906,75.378,46.924,2.18,100,80,1,90,0
191.52,166.99,9.383,10.185,9.95,9.834,0.61,2965.2,19.294,10.2,35.918,41.422,38.789,30.828000000000003,75.244,47.443000000000005,2.2030000000000003,100,80,1,90,0
191.44,167.44,9.336,10.187000000000001,9.946,9.831,0.598,2961.6,20.115,10.206,35.93,41.434,38.793,30.75,75.373,47.42100000000001,2.209,100,80,1,90,0
191.51,167.08,9.5,10.185,9.951,9.837,0.583,2961.8,19.459,10.209,35.914,41.422,38.816,30.75,75.22399999999999,47.411,2.2119999999999997,100,80,1,90,0
191.47,166.89,9.508,10.2,9.959,9.844,0.61,2961.8,19.3,10.209,35.926,41.398,38.781,30.75,75.183,47.96,2.229,100,80,1,90,0
191.49,166.97,9.5,10.196,9.958,9.844,0.593,2961.0,19.486,10.222999999999999,35.918,41.395,38.766,30.758000000000003,75.214,47.407,2.2,100,80,1,90,0
191.47,167.06,9.562000000000001,10.198,9.957,9.842,0.586,2960.4,19.926,10.209,35.93,41.395,38.762,30.746,75.094,47.38399999999999,2.205,100,80,1,90,0
191.44,167.28,9.445,10.206,9.96,9.84,0.59,2963.2,19.885,10.207,35.875,41.395,38.77,30.738000000000003,75.218,47.467,2.21,100,80,1,90,0
191.52,167.04,9.383,10.196,9.958,9.849,0.6,2961.6,19.438,10.203,35.852,41.371,38.777,30.738000000000003,75.09100000000001,47.513000000000005,2.206,100,80,1,90,0
191.47,167.1,9.437000000000001,10.198,9.957,9.841000000000001,0.617,2965.8,19.114,10.203,35.848,41.371,38.766,30.738000000000003,75.431,47.868,2.2230000000000003,100,90,1,90,0
191.46,167.1,9.523,10.198,9.957,9.839,0.588,2958.6,19.604,10.214,35.836,41.343999999999994,38.762,30.726999999999997,75.23100000000001,47.763000000000005,2.222,100,90,1,90,0
191.41,167.05,9.508,10.203,9.967,9.849,0.593,2961.8,19.912,10.214,35.836,41.343999999999994,38.766,30.738000000000003,75.331,47.843,2.226,100,90,1,90,0
191.38,167.09,9.508,10.209,9.965,9.849,0.578,2961.4,19.893,10.206,35.836,41.343999999999994,38.766,30.746,75.345,47.786,2.224,100,90,1,90,0
191.41,167.25,9.5,10.203,9.965,9.849,0.589,2960.6,19.924,10.22,35.824,41.343999999999994,38.687,30.66,75.249,47.757,2.2030000000000003,100,90,1,90,0
191.49,167.12,9.492,10.205,9.964,9.851,0.596,2960.4,19.500999999999998,10.21,35.762,41.34,38.699,30.668000000000003,75.10300000000001,47.65,2.207,100,90,1,90,0
191.47,167.08,9.312000000000001,10.202,9.96,9.844,0.57,2961.6,19.653,10.201,35.824,41.343999999999994,38.695,30.668000000000003,75.105,47.369,2.2030000000000003,100,90,1,90,0
191.54,167.08,9.414,10.202,9.971,9.847999999999999,0.5820000000000001,2959.8,19.801,10.208,35.773,41.343999999999994,38.687,30.668000000000003,75.172,47.65,2.205,100,90,1,90,0
191.44,167.09,9.453,10.212,9.967,9.851,0.603,2963.6,19.840999999999998,10.208,35.762,41.343999999999994,38.684,30.66,75.223,47.357,2.199,100,90,1,90,0
191.52,167.1,9.344,10.202,9.964,9.847000000000001,0.575,2963.6,19.883,10.203,35.762,41.343999999999994,38.687,30.668000000000003,75.203,47.346000000000004,2.202,100,90,1,90,0
191.46,167.17,9.383,10.204,9.962,9.846,0.605,2963.6,20.479,10.214,35.77,41.34,38.687,30.66,75.0,47.415,2.21,100,100,1,90,0
191.39,167.1,9.555,10.216000000000001,9.975,9.863999999999999,0.608,2962.4,20.479,10.21,35.758,41.343999999999994,38.621,30.66,75.391,47.56399999999999,2.201,100,100,1,90,0
191.46,167.07,9.336,10.216000000000001,9.972000000000001,9.857999999999999,0.607,2963.6,20.479,10.217,35.758,41.343999999999994,38.645,30.66,74.926,47.272,2.185,100,100,1,90,0
191.52,166.92,9.164,10.209,9.975,9.857999999999999,0.591,2962.4,20.354,10.216000000000001,35.754,41.332,38.668,30.656,75.28399999999999,47.199,2.186,100,100,1,90,0
191.47,167.25,9.641,10.216000000000001,9.972000000000001,9.854,0.584,2963.6,20.479,10.216000000000001,35.676,41.324,38.605,30.668000000000003,74.749,47.235,2.191,100,100,1,90,0
191.55,167.13,9.359,10.222000000000001,9.977,9.861,0.608,2965.6,20.479,10.238999999999999,35.687,41.324,38.602,30.66,75.059,47.373000000000005,2.182,100,100,1,90,0
191.39,167.27,9.555,10.22,9.979,9.86,0.613,2967.6,20.479,10.214,35.68,41.34,38.605,30.66,74.863,47.321000000000005,2.1830000000000003,100,100,1,90,0
191.44,167.2,9.531,10.22,9.981,9.859,0.596,2965.8,20.479,10.225,35.68,41.288999999999994,38.629,30.59,75.24600000000001,47.638000000000005,2.211,100,100,1,90,0
191.48,167.09,9.578,10.218,9.979,9.859,0.61,2959.0,20.479,10.207,35.68,41.312,38.645,30.66,74.98,47.645,2.21,100,100,1,90,0
191.38,167.14,9.383,10.228,9.985,9.865,0.606,2963.2,20.479,10.221,35.676,41.316,38.633,30.668000000000003,74.973,47.443000000000005,2.205,100,100,1,90,0
191.67,167.41,9.547,10.222999999999999,9.985,9.868,0.609,2959.0,20.479,10.213,35.687,41.328,38.605,30.656,77.431,47.342,2.199,100,100,0,90,1
191.71,167.36,9.531,10.214,9.977,9.865,0.608,2951.0,20.479,10.225,35.754,41.34,38.621,30.66,77.632,47.075,2.194,100,73,0,90,0
191.71,167.41,9.547,10.225,9.979,9.861,0.5920000000000001,2947.4,20.479,10.209,35.758,41.332,38.687,30.668000000000003,77.865,47.068999999999996,2.208,100,73,0,90,0
191.66,167.33,9.508,10.22,9.981,9.863,0.619,2950.8,20.479,10.221,35.754,41.332,38.695,30.66,77.577,47.585,2.227,100,73,0,90,0
191.81,167.38,9.336,10.218,9.976,9.86,0.609,2942.4,20.479,10.206,35.758,41.332,38.699,30.66,77.77,47.606,2.227,100,73,0,90,0
191.68,167.32,9.617,10.225,9.986,9.865,0.637,2952.2,20.479,10.227,35.762,41.34,38.695,30.66,77.75,47.111999999999995,2.208,100,73,0,90,0
191.66,167.27,9.633,10.225,9.986,9.866,0.605,2951.0,20.442,10.222999999999999,35.77,41.328,38.699,30.668000000000003,77.71300000000001,47.298,2.207,100,73,0,90,0
191.81,167.69,9.617,10.226,9.988999999999999,9.87,0.618,2949.2,20.479,10.221,35.762,41.324,38.699,30.66,77.682,47.433,2.224,100,73,0,90,0
191.76,167.77,9.422,10.232999999999999,9.986,9.871,0.642,2953.2,20.479,10.222999999999999,35.746,41.328,38.687,30.656,77.345,47.075,2.209,100,73,0,90,0
191.7,167.57,9.344,10.238,9.982999999999999,9.868,0.622,2953.0,20.479,10.21,35.746,41.324,38.695,30.66,77.566,47.618,2.228,100,73,0,90,0
191.63,167.23,9.445,10.238,9.998,9.878,0.619,2951.2,20.479,10.221,35.676,41.332,38.687,30.66,77.41199999999999,47.023999999999994,2.205,100,73,0,90,0
191.73,167.48,9.547,10.241,9.995,9.881,0.609,2949.6,20.033,10.234,35.68,41.34,38.617,30.66,77.365,47.113,2.208,100,80,0,90,0
191.77,167.61,9.453,10.242,9.993,9.878,0.623,2951.4,19.891,10.222999999999999,35.687,41.34,38.617,30.651999999999997,77.307,47.033,2.209,100,80,0,90,0
191.75,167.23,9.633,10.238999999999999,9.993,9.875,0.609,2951.2,19.287,10.219,35.687,41.324,38.605,30.566,77.715,47.114,2.211,100,80,0,90,0
191.75,167.49,9.547,10.235,9.995,9.876,0.603,2950.2,20.076,10.232000000000001,35.68,41.312,38.629,30.586,77.295,47.125,2.215,100,80,0,90,0
191.77,167.36,9.453,10.23,9.991,9.873,0.621,2953.6,20.084,10.232000000000001,35.68,41.273,38.621,30.566,77.428,47.836000000000006,2.235,100,80,0,90,0
191.73,167.45,9.555,10.234,9.988,9.87,0.59,2949.6,20.039,10.221,35.676,41.285,38.645,30.578000000000003,77.52600000000001,47.181000000000004,2.207,100,80,0,90,0
191.82,167.46,9.445,10.229,9.988999999999999,9.872,0.604,2951.6,20.191,10.222000000000001,35.691,41.25,38.602,30.613000000000003,77.631,47.161,2.2159999999999997,100,80,0,90,0
191.82,167.43,9.523,10.236,9.988999999999999,9.873,0.585,2951.4,19.881,10.213,35.68,41.27,38.617,30.66,77.509,46.633,2.193,100,80,0,90,0
